label,kp_name,x,y
cover2,head top,74,22
cover2,Right ankle,68,106
cover2,Right knee,89,88
cover2,Right hip,60,74
cover2,Left hip,63,74
cover2,Left knee,86,87
cover2,Left ankle,69,105
cover2,Right wrist,48,67
cover2,Right elbow,49,49
cover2,Right shoulder,58,31
cover2,Left shoulder,71,34
cover2,Left elbow,83,48
cover2,Left wrist,73,53
cover2,thorax,68,30
cover2,head top,73,17
cover2,Right ankle,44,93
cover2,Right knee,67,102
cover2,Right hip,55,74
cover2,Left hip,65,74
cover2,Left knee,79,92
cover2,Left ankle,88,119
cover2,Right wrist,74,39
cover2,Right elbow,77,50
cover2,Right shoulder,64,31
cover2,Left shoulder,59,31
cover2,Left elbow,75,24
cover2,Left wrist,86,14
cover2,thorax,63,28
cover2,head top,62,17
cover2,Right ankle,63,111
cover2,Right knee,68,88
cover2,Right hip,80,60
cover2,Left hip,68,57
cover2,Left knee,58,82
cover2,Left ankle,65,108
cover2,Right wrist,36,20
cover2,Right elbow,40,35
cover2,Right shoulder,50,25
cover2,Left shoulder,64,16
cover2,Left elbow,79,28
cover2,Left wrist,85,43
cover2,thorax,53,16
cover2,head top,46,10
cover2,Right ankle,47,116
cover2,Right knee,51,93
cover2,Right hip,52,69
cover2,Left hip,72,69
cover2,Left knee,77,91
cover2,Left ankle,48,96
cover2,Right wrist,48,51
cover2,Right elbow,38,43
cover2,Right shoulder,47,27
cover2,Left shoulder,72,23
cover2,Left elbow,83,41
cover2,Left wrist,73,49
cover2,thorax,59,22
cover2,head top,60,6
cover2,Right ankle,50,125
cover2,Right knee,65,106
cover2,Right hip,57,77
cover2,Left hip,65,79
cover2,Left knee,78,96
cover2,Left ankle,83,124
cover2,Right wrist,83,43
cover2,Right elbow,84,56
cover2,Right shoulder,73,39
cover2,Left shoulder,66,34
cover2,Left elbow,80,53
cover2,Left wrist,87,66
cover2,thorax,74,34
cover2,head top,76,23
cover2,Right ankle,38,132
cover2,Right knee,45,110
cover2,Right hip,49,85
cover2,Left hip,71,87
cover2,Left knee,69,113
cover2,Left ankle,72,136
cover2,Right wrist,32,23
cover2,Right elbow,33,40
cover2,Right shoulder,50,38
cover2,Left shoulder,74,40
cover2,Left elbow,86,58
cover2,Left wrist,80,75
cover2,thorax,64,38
cover2,head top,69,22
cover2,Right ankle,39,109
cover2,Right knee,40,81
cover2,Right hip,52,62
cover2,Left hip,61,60
cover2,Left knee,55,91
cover2,Left ankle,75,81
cover2,Right wrist,29,19
cover2,Right elbow,28,33
cover2,Right shoulder,38,26
cover2,Left shoulder,45,22
cover2,Left elbow,55,34
cover2,Left wrist,65,42
cover2,thorax,41,21
cover2,head top,38,10
cover2,Right ankle,52,119
cover2,Right knee,51,93
cover2,Right hip,50,65
cover2,Left hip,72,66
cover2,Left knee,66,94
cover2,Left ankle,64,121
cover2,Right wrist,50,50
cover2,Right elbow,39,44
cover2,Right shoulder,47,27
cover2,Left shoulder,72,24
cover2,Left elbow,83,40
cover2,Left wrist,73,48
cover2,thorax,58,22
cover2,head top,60,6
cover2,Right ankle,61,99
cover2,Right knee,74,96
cover2,Right hip,54,78
cover2,Left hip,61,76
cover2,Left knee,75,101
cover2,Left ankle,74,127
cover2,Right wrist,36,65
cover2,Right elbow,41,50
cover2,Right shoulder,53,34
cover2,Left shoulder,70,39
cover2,Left elbow,77,52
cover2,Left wrist,88,66
cover2,thorax,66,33
cover2,head top,74,23
cover2,Right ankle,80,99
cover2,Right knee,58,85
cover2,Right hip,81,65
cover2,Left hip,68,60
cover2,Left knee,50,77
cover2,Left ankle,43,102
cover2,Right wrist,53,65
cover2,Right elbow,51,47
cover2,Right shoulder,50,32
cover2,Left shoulder,55,23
cover2,Left elbow,55,47
cover2,Left wrist,53,62
cover2,thorax,52,24
cover2,head top,47,12
cover2,Right ankle,50,133
cover2,Right knee,50,110
cover2,Right hip,50,81
cover2,Left hip,72,82
cover2,Left knee,68,110
cover2,Left ankle,70,135
cover2,Right wrist,39,74
cover2,Right elbow,44,56
cover2,Right shoulder,50,37
cover2,Left shoulder,73,38
cover2,Left elbow,86,28
cover2,Left wrist,78,15
cover2,thorax,63,37
cover2,head top,65,22
cover2,Right ankle,51,134
cover2,Right knee,50,107
cover2,Right hip,49,79
cover2,Left hip,71,80
cover2,Left knee,67,108
cover2,Left ankle,70,134
cover2,Right wrist,48,10
cover2,Right elbow,41,23
cover2,Right shoulder,49,37
cover2,Left shoulder,71,38
cover2,Left elbow,83,26
cover2,Left wrist,80,10
cover2,thorax,61,37
cover2,head top,64,21
cover2,Right ankle,50,135
cover2,Right knee,51,110
cover2,Right hip,50,84
cover2,Left hip,73,84
cover2,Left knee,68,111
cover2,Left ankle,70,136
cover2,Right wrist,36,63
cover2,Right elbow,34,49
cover2,Right shoulder,49,40
cover2,Left shoulder,75,40
cover2,Left elbow,90,50
cover2,Left wrist,86,68
cover2,thorax,62,38
cover2,head top,64,21
cover2,Right ankle,81,88
cover2,Right knee,85,74
cover2,Right hip,54,74
cover2,Left hip,59,73
cover2,Left knee,77,95
cover2,Left ankle,81,122
cover2,Right wrist,74,38
cover2,Right elbow,75,50
cover2,Right shoulder,62,33
cover2,Left shoulder,57,32
cover2,Left elbow,74,23
cover2,Left wrist,86,14
cover2,thorax,61,27
cover2,head top,63,17
cover2,Right ankle,42,91
cover2,Right knee,65,102
cover2,Right hip,56,74
cover2,Left hip,66,74
cover2,Left knee,79,94
cover2,Left ankle,83,122
cover2,Right wrist,49,66
cover2,Right elbow,50,50
cover2,Right shoulder,59,32
cover2,Left shoulder,72,34
cover2,Left elbow,83,46
cover2,Left wrist,74,53
cover2,thorax,69,30
cover2,head top,73,18
cover2,Right ankle,52,109
cover2,Right knee,60,87
cover2,Right hip,79,64
cover2,Left hip,71,61
cover2,Left knee,51,83
cover2,Left ankle,50,109
cover2,Right wrist,54,65
cover2,Right elbow,51,46
cover2,Right shoulder,51,31
cover2,Left shoulder,57,23
cover2,Left elbow,56,44
cover2,Left wrist,55,61
cover2,thorax,52,23
cover2,head top,44,15
cover1,Right ankle,69,85
cover1,Right knee,100,85
cover1,Right hip,69,64
cover1,Left hip,61,67
cover1,Left knee,87,90
cover1,Left ankle,79,117
cover1,Right wrist,81,17
cover1,Right elbow,85,36
cover1,Right shoulder,74,16
cover1,Left shoulder,61,20
cover1,Left elbow,81,34
cover1,Left wrist,80,17
cover1,thorax,69,14
cover1,head top,71,4
cover1,Right ankle,73,90
cover1,Right knee,52,77
cover1,Right hip,73,63
cover1,Left hip,79,64
cover1,Left knee,79,92
cover1,Left ankle,78,117
cover1,Right wrist,48,18
cover1,Right elbow,45,31
cover1,Right shoulder,64,17
cover1,Left shoulder,53,18
cover1,Left elbow,50,43
cover1,Left wrist,43,62
cover1,thorax,56,16
cover1,head top,48,3
cover1,Right ankle,75,101
cover1,Right knee,53,83
cover1,Right hip,72,64
cover1,Left hip,66,62
cover1,Left knee,44,85
cover1,Left ankle,50,113
cover1,Right wrist,35,48
cover1,Right elbow,46,33
cover1,Right shoulder,63,13
cover1,Left shoulder,44,19
cover1,Left elbow,37,36
cover1,Left wrist,43,20
cover1,thorax,51,11
cover1,head top,41,5
cover1,Right ankle,64,127
cover1,Right knee,70,100
cover1,Right hip,57,68
cover1,Left hip,68,67
cover1,Left knee,94,71
cover1,Left ankle,75,88
cover1,Right wrist,78,39
cover1,Right elbow,73,47
cover1,Right shoulder,67,22
cover1,Left shoulder,61,22
cover1,Left elbow,82,32
cover1,Left wrist,82,14
cover1,thorax,69,18
cover1,head top,75,9
cover1,Right ankle,51,94
cover1,Right knee,76,92
cover1,Right hip,58,67
cover1,Left hip,77,70
cover1,Left knee,88,96
cover1,Left ankle,72,120
cover1,Right wrist,55,37
cover1,Right elbow,41,43
cover1,Right shoulder,50,24
cover1,Left shoulder,78,23
cover1,Left elbow,98,37
cover1,Left wrist,89,17
cover1,thorax,64,20
cover1,head top,67,3
cover1,Right ankle,55,111
cover1,Right knee,50,82
cover1,Right hip,69,61
cover1,Left hip,74,62
cover1,Left knee,57,90
cover1,Left ankle,87,85
cover1,Right wrist,40,52
cover1,Right elbow,54,33
cover1,Right shoulder,60,14
cover1,Left shoulder,43,19
cover1,Left elbow,41,42
cover1,Left wrist,43,25
cover1,thorax,48,14
cover1,head top,40,8
cover1,Right ankle,47,127
cover1,Right knee,47,101
cover1,Right hip,50,70
cover1,Left hip,72,71
cover1,Left knee,95,88
cover1,Left ankle,66,93
cover1,Right wrist,46,51
cover1,Right elbow,31,40
cover1,Right shoulder,49,25
cover1,Left shoulder,77,27
cover1,Left elbow,94,42
cover1,Left wrist,80,49
cover1,thorax,64,22
cover1,head top,67,6
cover1,Right ankle,68,108
cover1,Right knee,92,88
cover1,Right hip,64,69
cover1,Left hip,67,68
cover1,Left knee,90,87
cover1,Left ankle,69,107
cover1,Right wrist,78,33
cover1,Right elbow,77,44
cover1,Right shoulder,68,22
cover1,Left shoulder,62,20
cover1,Left elbow,84,28
cover1,Left wrist,71,15
cover1,thorax,66,17
cover1,head top,71,5
cover1,Right ankle,75,94
cover1,Right knee,75,74
cover1,Right hip,55,64
cover1,Left hip,75,65
cover1,Left knee,92,92
cover1,Left ankle,63,99
cover1,Right wrist,34,64
cover1,Right elbow,41,47
cover1,Right shoulder,49,25
cover1,Left shoulder,77,23
cover1,Left elbow,88,45
cover1,Left wrist,70,46
cover1,thorax,65,21
cover1,head top,67,4
cover1,Right ankle,72,90
cover1,Right knee,41,92
cover1,Right hip,57,67
cover1,Left hip,77,68
cover1,Left knee,75,91
cover1,Left ankle,78,107
cover1,Right wrist,45,65
cover1,Right elbow,42,47
cover1,Right shoulder,48,26
cover1,Left shoulder,76,21
cover1,Left elbow,87,43
cover1,Left wrist,82,57
cover1,thorax,61,22
cover1,head top,55,6
cover1,Right ankle,82,120
cover1,Right knee,75,92
cover1,Right hip,77,62
cover1,Left hip,52,60
cover1,Left knee,31,67
cover1,Left ankle,47,92
cover1,Right wrist,28,39
cover1,Right elbow,44,28
cover1,Right shoulder,62,13
cover1,Left shoulder,45,15
cover1,Left elbow,35,30
cover1,Left wrist,47,17
cover1,thorax,50,11
cover1,head top,42,3
cover1,Right ankle,70,124
cover1,Right knee,66,92
cover1,Right hip,72,63
cover1,Left hip,52,62
cover1,Left knee,40,84
cover1,Left ankle,55,109
cover1,Right wrist,36,48
cover1,Right elbow,53,29
cover1,Right shoulder,59,13
cover1,Left shoulder,41,19
cover1,Left elbow,39,38
cover1,Left wrist,50,19
cover1,thorax,49,11
cover1,head top,39,5
cover1,Right ankle,84,114
cover1,Right knee,93,90
cover1,Right hip,72,66
cover1,Left hip,66,68
cover1,Left knee,79,97
cover1,Left ankle,78,125
cover1,Right wrist,81,64
cover1,Right elbow,69,47
cover1,Right shoulder,67,20
cover1,Left shoulder,63,19
cover1,Left elbow,84,29
cover1,Left wrist,72,16
cover1,thorax,66,16
cover1,head top,70,4
cover1,Right ankle,70,121
cover1,Right knee,67,95
cover1,Right hip,71,64
cover1,Left hip,51,64
cover1,Left knee,40,86
cover1,Left ankle,56,111
cover1,Right wrist,35,16
cover1,Right elbow,35,34
cover1,Right shoulder,60,13
cover1,Left shoulder,41,16
cover1,Left elbow,36,36
cover1,Left wrist,35,16
cover1,thorax,50,11
cover1,head top,42,3
cover1,Right ankle,66,88
cover1,Right knee,40,96
cover1,Right hip,51,74
cover1,Left hip,71,73
cover1,Left knee,85,100
cover1,Left ankle,56,95
cover1,Right wrist,45,64
cover1,Right elbow,44,46
cover1,Right shoulder,49,25
cover1,Left shoulder,76,24
cover1,Left elbow,83,47
cover1,Left wrist,81,67
cover1,thorax,62,22
cover1,head top,62,5
cover1,Right ankle,86,113
cover1,Right knee,90,88
cover1,Right hip,60,69
cover1,Left hip,66,67
cover1,Left knee,93,76
cover1,Left ankle,74,100
cover1,Right wrist,82,56
cover1,Right elbow,71,45
cover1,Right shoulder,59,20
cover1,Left shoulder,62,19
cover1,Left elbow,77,37
cover1,Left wrist,92,50
cover1,thorax,63,17
cover1,head top,67,6
cover1,Right ankle,66,119
cover1,Right knee,66,90
cover1,Right hip,76,62
cover1,Left hip,63,63
cover1,Left knee,54,88
cover1,Left ankle,60,118
cover1,Right wrist,47,20
cover1,Right elbow,63,31
cover1,Right shoulder,61,12
cover1,Left shoulder,45,18
cover1,Left elbow,47,44
cover1,Left wrist,46,25
cover1,thorax,50,13
cover1,head top,43,3
cover1,Right ankle,65,97
cover1,Right knee,45,78
cover1,Right hip,73,60
cover1,Left hip,69,59
cover1,Left knee,44,77
cover1,Left ankle,68,92
cover1,Right wrist,38,51
cover1,Right elbow,49,33
cover1,Right shoulder,61,14
cover1,Left shoulder,57,15
cover1,Left elbow,58,40
cover1,Left wrist,53,36
cover1,thorax,55,14
cover1,head top,46,5
cover1,Right ankle,54,112
cover1,Right knee,53,82
cover1,Right hip,69,60
cover1,Left hip,75,62
cover1,Left knee,65,90
cover1,Left ankle,78,118
cover1,Right wrist,34,49
cover1,Right elbow,47,35
cover1,Right shoulder,61,14
cover1,Left shoulder,44,20
cover1,Left elbow,44,45
cover1,Left wrist,38,29
cover1,thorax,50,15
cover1,head top,41,8
cover1,Right ankle,64,96
cover1,Right knee,93,86
cover1,Right hip,60,67
cover1,Left hip,68,65
cover1,Left knee,90,81
cover1,Left ankle,69,92
cover1,Right wrist,83,25
cover1,Right elbow,83,42
cover1,Right shoulder,76,22
cover1,Left shoulder,64,19
cover1,Left elbow,87,36
cover1,Left wrist,82,19
cover1,thorax,77,16
cover1,head top,83,6
cover1,Right ankle,80,119
cover1,Right knee,87,90
cover1,Right hip,61,71
cover1,Left hip,65,68
cover1,Left knee,87,88
cover1,Left ankle,82,117
cover1,Right wrist,73,67
cover1,Right elbow,65,44
cover1,Right shoulder,59,20
cover1,Left shoulder,65,21
cover1,Left elbow,80,34
cover1,Left wrist,75,39
cover1,thorax,62,19
cover1,head top,64,6
cover1,Right ankle,59,93
cover1,Right knee,30,90
cover1,Right hip,51,69
cover1,Left hip,74,70
cover1,Left knee,75,100
cover1,Left ankle,77,129
cover1,Right wrist,53,42
cover1,Right elbow,39,45
cover1,Right shoulder,49,26
cover1,Left shoulder,77,25
cover1,Left elbow,87,48
cover1,Left wrist,72,42
cover1,thorax,62,23
cover1,head top,63,6
cover1,Right ankle,59,103
cover1,Right knee,67,85
cover1,Right hip,54,65
cover1,Left hip,73,68
cover1,Left knee,90,92
cover1,Left ankle,68,105
cover1,Right wrist,41,17
cover1,Right elbow,31,34
cover1,Right shoulder,49,22
cover1,Left shoulder,75,20
cover1,Left elbow,71,34
cover1,Left wrist,48,33
cover1,thorax,62,21
cover1,head top,58,5
cover1,Right ankle,66,92
cover1,Right knee,89,76
cover1,Right hip,59,67
cover1,Left hip,67,64
cover1,Left knee,94,69
cover1,Left ankle,75,94
cover1,Right wrist,40,67
cover1,Right elbow,36,48
cover1,Right shoulder,38,25
cover1,Left shoulder,65,22
cover1,Left elbow,78,40
cover1,Left wrist,86,59
cover1,thorax,55,20
cover1,head top,61,6
cover1,Right ankle,55,112
cover1,Right knee,34,92
cover1,Right hip,51,62
cover1,Left hip,69,63
cover1,Left knee,60,83
cover1,Left ankle,66,95
cover1,Right wrist,64,58
cover1,Right elbow,48,46
cover1,Right shoulder,49,25
cover1,Left shoulder,77,23
cover1,Left elbow,80,45
cover1,Left wrist,73,61
cover1,thorax,65,21
cover1,head top,68,5
cover1,Right ankle,63,115
cover1,Right knee,43,97
cover1,Right hip,54,69
cover1,Left hip,76,71
cover1,Left knee,62,98
cover1,Left ankle,54,125
cover1,Right wrist,59,59
cover1,Right elbow,46,49
cover1,Right shoulder,49,26
cover1,Left shoulder,77,22
cover1,Left elbow,87,43
cover1,Left wrist,76,55
cover1,thorax,61,22
cover1,head top,57,7
cover1,Right ankle,57,108
cover1,Right knee,50,80
cover1,Right hip,68,61
cover1,Left hip,79,59
cover1,Left knee,74,89
cover1,Left ankle,78,119
cover1,Right wrist,32,47
cover1,Right elbow,46,32
cover1,Right shoulder,62,14
cover1,Left shoulder,50,21
cover1,Left elbow,55,45
cover1,Left wrist,50,38
cover1,thorax,56,16
cover1,head top,47,3
cover1,Right ankle,68,117
cover1,Right knee,63,89
cover1,Right hip,67,59
cover1,Left hip,76,59
cover1,Left knee,69,93
cover1,Left ankle,66,119
cover1,Right wrist,47,54
cover1,Right elbow,52,37
cover1,Right shoulder,53,16
cover1,Left shoulder,57,15
cover1,Left elbow,61,41
cover1,Left wrist,52,37
cover1,thorax,54,13
cover1,head top,46,6
cover1,Right ankle,53,106
cover1,Right knee,83,98
cover1,Right hip,67,69
cover1,Left hip,62,68
cover1,Left knee,91,86
cover1,Left ankle,71,108
cover1,Right wrist,81,22
cover1,Right elbow,86,43
cover1,Right shoulder,77,21
cover1,Left shoulder,62,21
cover1,Left elbow,85,30
cover1,Left wrist,88,13
cover1,thorax,70,16
cover1,head top,71,5
cover1,Right ankle,58,99
cover1,Right knee,88,92
cover1,Right hip,64,69
cover1,Left hip,71,67
cover1,Left knee,86,91
cover1,Left ankle,58,96
cover1,Right wrist,83,23
cover1,Right elbow,86,41
cover1,Right shoulder,79,19
cover1,Left shoulder,59,22
cover1,Left elbow,81,33
cover1,Left wrist,73,14
cover1,thorax,74,16
cover1,head top,80,6
cover1,Right ankle,59,96
cover1,Right knee,91,88
cover1,Right hip,61,68
cover1,Left hip,66,65
cover1,Left knee,94,76
cover1,Left ankle,67,88
cover1,Right wrist,82,33
cover1,Right elbow,75,37
cover1,Right shoulder,64,17
cover1,Left shoulder,71,20
cover1,Left elbow,83,38
cover1,Left wrist,79,31
cover1,thorax,69,15
cover1,head top,73,6
cover1,Right ankle,50,113
cover1,Right knee,47,82
cover1,Right hip,65,62
cover1,Left hip,73,62
cover1,Left knee,75,91
cover1,Left ankle,88,118
cover1,Right wrist,52,15
cover1,Right elbow,46,28
cover1,Right shoulder,63,14
cover1,Left shoulder,46,22
cover1,Left elbow,42,42
cover1,Left wrist,53,24
cover1,thorax,50,14
cover1,head top,43,4
cover1,Right ankle,39,124
cover1,Right knee,38,94
cover1,Right hip,46,67
cover1,Left hip,64,69
cover1,Left knee,43,96
cover1,Left ankle,70,96
cover1,Right wrist,54,14
cover1,Right elbow,35,13
cover1,Right shoulder,49,22
cover1,Left shoulder,71,23
cover1,Left elbow,86,8
cover1,Left wrist,67,14
cover1,thorax,60,22
cover1,head top,58,6
cover1,Right ankle,47,108
cover1,Right knee,75,97
cover1,Right hip,59,70
cover1,Left hip,68,69
cover1,Left knee,87,85
cover1,Left ankle,80,115
cover1,Right wrist,72,19
cover1,Right elbow,79,37
cover1,Right shoulder,65,20
cover1,Left shoulder,60,19
cover1,Left elbow,85,29
cover1,Left wrist,72,17
cover1,thorax,63,16
cover1,head top,65,5
cover1,Right ankle,53,93
cover1,Right knee,79,89
cover1,Right hip,59,64
cover1,Left hip,75,66
cover1,Left knee,99,82
cover1,Left ankle,73,96
cover1,Right wrist,36,64
cover1,Right elbow,43,45
cover1,Right shoulder,50,24
cover1,Left shoulder,77,21
cover1,Left elbow,98,19
cover1,Left wrist,81,9
cover1,thorax,66,20
cover1,head top,70,4
cover1,Right ankle,74,93
cover1,Right knee,51,82
cover1,Right hip,65,63
cover1,Left hip,76,60
cover1,Left knee,81,91
cover1,Left ankle,81,119
cover1,Right wrist,37,18
cover1,Right elbow,46,33
cover1,Right shoulder,64,13
cover1,Left shoulder,50,14
cover1,Left elbow,37,34
cover1,Left wrist,33,15
cover1,thorax,55,11
cover1,head top,51,2
cover1,Right ankle,50,128
cover1,Right knee,52,102
cover1,Right hip,53,73
cover1,Left hip,77,74
cover1,Left knee,77,104
cover1,Left ankle,76,129
cover1,Right wrist,38,67
cover1,Right elbow,43,49
cover1,Right shoulder,49,26
cover1,Left shoulder,78,25
cover1,Left elbow,85,47
cover1,Left wrist,88,66
cover1,thorax,63,23
cover1,head top,62,6
cover1,Right ankle,75,99
cover1,Right knee,97,77
cover1,Right hip,63,68
cover1,Left hip,64,67
cover1,Left knee,92,76
cover1,Left ankle,75,98
cover1,Right wrist,77,58
cover1,Right elbow,70,49
cover1,Right shoulder,64,22
cover1,Left shoulder,60,21
cover1,Left elbow,83,28
cover1,Left wrist,69,15
cover1,thorax,67,19
cover1,head top,75,8
cover1,Right ankle,66,99
cover1,Right knee,43,82
cover1,Right hip,70,64
cover1,Left hip,66,63
cover1,Left knee,41,82
cover1,Left ankle,66,99
cover1,Right wrist,47,14
cover1,Right elbow,42,29
cover1,Right shoulder,63,13
cover1,Left shoulder,53,18
cover1,Left elbow,50,43
cover1,Left wrist,48,31
cover1,thorax,56,12
cover1,head top,48,3
cover1,Right ankle,50,95
cover1,Right knee,46,83
cover1,Right hip,52,62
cover1,Left hip,77,60
cover1,Left knee,78,80
cover1,Left ankle,77,92
cover1,Right wrist,46,47
cover1,Right elbow,33,39
cover1,Right shoulder,50,24
cover1,Left shoulder,78,22
cover1,Left elbow,94,39
cover1,Left wrist,79,47
cover1,thorax,62,20
cover1,head top,60,4
cover1,Right ankle,58,128
cover1,Right knee,57,100
cover1,Right hip,56,73
cover1,Left hip,79,70
cover1,Left knee,95,93
cover1,Left ankle,68,91
cover1,Right wrist,36,20
cover1,Right elbow,31,35
cover1,Right shoulder,49,25
cover1,Left shoulder,76,19
cover1,Left elbow,70,32
cover1,Left wrist,49,30
cover1,thorax,61,20
cover1,head top,54,8
cover1,Right ankle,56,126
cover1,Right knee,51,102
cover1,Right hip,52,69
cover1,Left hip,72,69
cover1,Left knee,66,104
cover1,Left ankle,57,129
cover1,Right wrist,69,30
cover1,Right elbow,48,41
cover1,Right shoulder,50,23
cover1,Left shoulder,77,19
cover1,Left elbow,74,32
cover1,Left wrist,55,33
cover1,thorax,61,22
cover1,head top,58,7
cover1,Right ankle,61,96
cover1,Right knee,83,78
cover1,Right hip,53,67
cover1,Left hip,64,63
cover1,Left knee,92,77
cover1,Left ankle,65,87
cover1,Right wrist,58,50
cover1,Right elbow,38,42
cover1,Right shoulder,40,21
cover1,Left shoulder,65,21
cover1,Left elbow,76,41
cover1,Left wrist,63,53
cover1,thorax,55,20
cover1,head top,59,4
cover1,Right ankle,70,111
cover1,Right knee,88,87
cover1,Right hip,58,68
